门店,门店ID,城市(城市负责人),体检分,权益奖励,近7日服务问题导致的营业额损失(元),本周触犯红线,上周触犯红线
"邂逅花坊鲜花（韦爵爷生活花艺馆）	","7264553	",黄冈,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（百花园鲜花批发）	","7266641	",临汾,"90.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花）	","7301999	",哈尔滨,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（米兰花艺）	","7310183	",兰州,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花店）	","7310184	",嘉兴,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（邂逅花坊）	","7310185	",长春,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鑫晴花艺工作室)	","7310186	",南平,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（斗香鲜花婚庆)	","7310189	",青岛,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（漫花庭)	","7310192	",南宁,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玉洁婚庆)	","7310750	",昆明,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花创花艺设计)	","7350578	",成都,"67.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（烘焙花艺）	","7350579	",武威,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鑫徽园艺店)	","7350580	",六安,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（Amor花店)	","7350581	",温州,"52.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚花艺)	","7350582	",西安,"54.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（Essence花店)	","7350583	",南阳,"66.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（俪缘花坊)	","7350584	",咸宁,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（家太爱太)	","7350585	",常德,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（悦禧婚庆花艺馆)	","7350586	",合肥,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（尚品花店)	","7350589	",徐州,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（与你有约)	","7350590	",厦门,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（情之旅)	","7351197	",泉州,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（红玫瑰鲜花店)	","7351198	",吕梁,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（那一朵花店)	","7351199	",临汾,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花好月缘）	","7354111	",中卫,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（洪庙店）	","7361756	",上海,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一间花店）	","7362721	",合肥,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之缘花艺）	","7392785	",株洲,"93.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鑫怡花店）	","7392789	",上海,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜欢你婚庆）	","7392793	",遵义,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（后花园）	","7392794	",南充,"61.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（韦爵爷）	","7392797	",淮南,"61.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（紫伊园艺）	","7392798	",金华,"69.0	",提升月均体检分-生意贷-8月,299,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚鲜花）	","7392908	",信阳,"59.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（幸福新娘）	","7392911	",石家庄,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱花居勿忘我）	","7392912	",宜昌,"93.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之语鲜花）	","7427918	",宝鸡,"53.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（先花店庐阳区）	","7427920	",合肥,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（李氏鲜花）	","7427921	",临沂,"89.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（路遇鲜花）	","7427922	",哈尔滨,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（滟滟水族花卉城）	","7427923	",烟台,"56.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（红星花卉老店）	","7427924	",安庆,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（泰合花店）	","7427925	",孝感,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（以琳鲜花）	","7427928	",淄博,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱尚花坊）	","7427929	",宁波,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（珍爱鲜花）	","7429069	",克孜勒苏柯尔克孜自治州,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花艺轩）	","7429071	",遵义,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之韵鲜花）	","7429072	",大庆,"67.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（金百合花坊）	","7429073	",安庆,"66.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（挚爱花坊）	","7429074	",伊犁哈萨克自治州,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（非爱不可）	","7429075	",重庆,"56.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鸿鑫鲜花馆）	","7467778	",金华,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（蝴蝶花店）	","7475302	",镇江,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（兰卡花艺）	","7475305	",滁州,"92.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（韦爵爷鲜花）	","7475306	",赤峰,"90.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（尚品花艺）	","7475308	",巴中,"63.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（伊甸园鲜花坊）	","7475309	",佳木斯,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（匠心花艺馆）	","7475310	",厦门,"86.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（陌上花开）	","7475313	",乌鲁木齐,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（先花店）	","7514953	",成都,"67.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（森小花行）	","7514955	",南京,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（千百度花行）	","7514956	",青岛,"72.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（丽娜花卉）	","7514957	",南宁,"58.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（华娟花店）	","7514958	",福州,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花唯美）	","7514959	",厦门,"75.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花海）	","7514960	",杭州,"53.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（繁花似锦鲜花店）	","7514961	",六盘水,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（第五季鲜花店）	","7514962	",宁波,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（钟爱Flower）	","7515552	",临汾,"68.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（心相印花艺婚庆）	","7515554	",衡阳,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（满意花店）	","7515555	",厦门,"67.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（窃窃花语鲜花）	","7515596	",呼和浩特,"57.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（属于你的花店）	","7530797	",厦门,"50.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（紫月亮）	","7545301	",仙桃,"74.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（俊杰鲜花店）	","7545303	",牡丹江,"63.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（爱慕花艺）	","7545308	",江门,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"万卉源(生日花，表白花，鲜花)	","7545312	",北京,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花之语花卉）	","7545314	",铜仁,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"华鸿花艺(生日花，表白花，鲜花)	","7545315	",铜仁,"90.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（中艺爱花居）	","7545316	",常州,"68.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（沐恩花坊）	","7546836	",滁州,"87.0	",提升月均体检分-生意贷-8月,439,未触犯红线,未触犯红线
"邂逅花坊鲜花（遇见花译）	","7556958	",北京,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（阳光花坊）	","7565279	",金华,"89.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（伊诺花屋）	","7641907	",大同,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（彩云花店）	","7641908	",黔东南苗族侗族自治州,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（涵露花坊）	","7641912	",昆明,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（蝶恋花）	","7641914	",克拉玛依,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鱼小姐）	","7641915	",盐城,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（欣春鲜花店）	","7641916	",合肥,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（新绿花卉）	","7641920	",晋城,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（阳光花缘）	","7641921	",黄石,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（问花）	","7641922	",泉州,"58.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（七晨花艺）	","7642942	",贵阳,"88.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花遇上蛋糕)	","7707656	",遵义,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（海丰鲜花行）	","7707657	",西宁,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花溪畔花艺生活馆）	","7707658	",六安,"83.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（真情花艺）	","7707659	",黔西南布依族苗族自治州,"73.0	",提升月均体检分-生意贷-8月,250,未触犯红线,未触犯红线
"邂逅花坊鲜花（园艺花卉）	","7707660	",黔东南苗族侗族自治州,"70.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（忆光年花艺）	","7725181	",苏州,"62.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（青花坊）	","7743110	",北京,"77.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（生如夏花）	","7743114	",赣州,"63.0	",--,0,未触犯红线,未触犯红线
"花礼花艺·生活馆鲜花	","7743116	",厦门,"76.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（韦爵爷更懂女人的花店）	","7743117	",淮南,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（喜洋洋花行）	","7743118	",商丘,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（清和花艺鲜花）	","7743120	",温州,"60.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（盈祥鲜花）	","7743121	",温州,"75.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（云芳鲜花）	","7785794	",本溪,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（依伊花艺店）	","7785795	",中山,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（卓一花业）	","7785797	",淮南,"66.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（恋上你花坊）	","7785799	",盐城,"93.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（玫瑰之约）	","7859985	",襄阳,"87.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（明月花舍）	","7859990	",湛江,"80.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（鲜花）	","7859992	",北京,"84.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（月.花店）	","7859993	",宿州,"78.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（清和花艺）	","7859994	",温州,"59.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（君艺鲜花）	","7859995	",北京,"82.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（先花店）	","7859997	",蚌埠,"89.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（精致花艺馆）	","7859999	",六安,"81.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（简爱花店）	","7907149	",徐州,"71.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（梦想花园）	","7926786	",驻马店,"67.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（芊姿花艺）	","7926787	",黔西南布依族苗族自治州,"79.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花先生花艺馆）	","7926790	",哈尔滨,"89.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（雅琳花艺）	","7926791	",佛山,"89.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（九色花坊）	","7926795	",宜昌,"64.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（一花一世界）	","7926796	",凉山彝族自治州,"85.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（浅浅花艺）	","7978208	",绵阳,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（花妖花艺美学）	","7990449	",包头,"69.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
"邂逅花坊鲜花（清和花艺坊）	","7990450	",温州,"73.0	",提升月均体检分-生意贷-8月,0,未触犯红线,未触犯红线
