门店,门店ID,城市(城市负责人),体检分,权益奖励,近7日服务问题导致的营业额损失(元),本周触犯红线,上周触犯红线
"心语婚礼(七夕预定，表白，鲜花)	","9010318	",淄博,"68.0	",--,0,未触犯红线,未触犯红线
"情和缘鲜花(七夕预定，表白，鲜花)	","9010319	",周口,"88.0	",--,0,未触犯红线,未触犯红线
"真爱花艺·七夕鲜花	","9010320	",嘉兴,"76.0	",--,0,未触犯红线,未触犯红线
"熊熊花店(七夕预定，表白，鲜花)	","9010321	",深圳,"77.0	",--,0,未触犯红线,未触犯红线
"岭铖庆典(七夕预定，表白，鲜花)	","9011848	",四平,"52.0	",--,0,未触犯红线,未触犯红线
"520花艺馆(七夕预定，表白，鲜花）	","9014081	",永州,"83.0	",--,0,未触犯红线,未触犯红线
"Timing Flora苔米花铺	","9014084	",滨州,"84.0	",--,0,未触犯红线,未触犯红线
"好日子婚庆鲜花(七夕预定，表白，鲜花）	","9014257	",常德,"62.0	",--,0,未触犯红线,未触犯红线
"花点心思花艺馆(七夕预定，表白，鲜花)	","9014302	",聊城,"62.0	",--,0,未触犯红线,未触犯红线
"情缘鲜花(七夕预定，表白，鲜花)	","9014305	",常德,"82.0	",--,0,未触犯红线,未触犯红线
"百万庄花艺(七夕预定，表白，鲜花）	","9014306	",永州,"80.0	",--,0,未触犯红线,未触犯红线
"金坊花艺(七夕预定，表白，鲜花)	","9043804	",丹东,"78.0	",--,0,未触犯红线,未触犯红线
"仙花铺子(七夕预定，表白，鲜花)	","9044058	",驻马店,"76.0	",--,0,未触犯红线,未触犯红线
"钰铭鲜花婚庆(七夕预定，表白，鲜花)	","9044116	",济南,"83.0	",--,0,未触犯红线,未触犯红线
"喜子花店(七夕预定，表白，鲜花)	","9047473	",丽水,"71.0	",--,0,未触犯红线,未触犯红线
"金帝鲜花礼品店(七夕预定，表白，鲜花)	","9047474	",晋中,"65.0	",--,0,未触犯红线,未触犯红线
"红顶屋鲜花(七夕预定，表白，鲜花）	","9047475	",开封,"85.0	",--,0,未触犯红线,未触犯红线
"邂逅鲜花坊(七夕预定，表白，鲜花)	","9054991	",上海,"88.0	",--,0,未触犯红线,未触犯红线
"樱木花都(七夕预定，表白，鲜花)	","9054992	",恩施土家族苗族自治州,"66.0	",--,0,未触犯红线,未触犯红线
"百合鲜花(七夕预定，表白，鲜花)	","9054994	",烟台,"62.0	",--,0,未触犯红线,未触犯红线
"庆典花坊(七夕预定，表白，鲜花)	","9054997	",太原,"69.0	",--,0,未触犯红线,未触犯红线
"珍爱鲜花蛋糕(七夕预定，表白，鲜花)	","9054998	",克孜勒苏柯尔克孜自治州,"63.0	",--,0,未触犯红线,未触犯红线
"槿轩花艺	","9055000	",郑州,"77.0	",--,0,未触犯红线,未触犯红线
"龙凤鲜花庆典(七夕预定，表白，鲜花)	","9055002	",鞍山,"74.0	",--,0,未触犯红线,未触犯红线
"花遇花痴(七夕预定，表白，鲜花)	","9055003	",济南,"73.0	",--,0,未触犯红线,未触犯红线
"浪漫谷花卉(七夕预定，表白，鲜花)	","9058195	",泉州,"60.0	",--,0,未触犯红线,未触犯红线
"素喜鲜花店(七夕预定，表白，鲜花)	","9059341	",上海,"80.0	",--,0,未触犯红线,未触犯红线
"陌上花开(七夕预定，表白，鲜花)	","9074901	",周口,"81.0	",--,0,未触犯红线,未触犯红线
"幸福花舞·七夕鲜花	","9074903	",信阳,"79.0	",--,0,未触犯红线,未触犯红线
"心赏花坊·七夕鲜花	","9074907	",常德,"59.0	",--,0,未触犯红线,未触犯红线
"花添喜事花舍(七夕预定，表白，鲜花)	","9074908	",呼伦贝尔,"69.0	",--,0,未触犯红线,未触犯红线
"欣颖鲜花店(，鲜花)	","9074909	",深圳,"78.0	",--,0,未触犯红线,未触犯红线
"宏莫坊(七夕预定，表白，鲜花)	","9075016	",常德,"65.0	",--,0,未触犯红线,未触犯红线
"裕花坊(七夕预定，表白，鲜花)	","9075371	",郑州,"73.0	",--,0,未触犯红线,未触犯红线
"百草卉花店(七夕预定，表白，鲜花)	","9075372	",白山,"78.0	",--,0,未触犯红线,未触犯红线
"七彩花店(七夕预定，表白，鲜花)	","9075373	",惠州,"85.0	",--,198,未触犯红线,未触犯红线
"蔚然花坊(七夕预定，表白，鲜花)	","9113625	",南通,"77.0	",--,0,未触犯红线,未触犯红线
"这时花开鲜花店(七夕预定，表白，鲜花)	","9113627	",沈阳,"64.0	",--,0,未触犯红线,未触犯红线
"向阳花阁(七夕预定，表白，鲜花)	","9114530	",银川,"69.0	",--,0,未触犯红线,未触犯红线
"季节花间(七夕预定，表白，鲜花)	","9114532	",合肥,"68.0	",--,0,未触犯红线,未触犯红线
"冰鑫花艺(七夕预定，表白，鲜花)	","9114533	",铁岭,"64.0	",--,0,未触犯红线,未触犯红线
"唯依鲜花(七夕预定，表白，鲜花)	","9118738	",商洛,"66.0	",--,0,未触犯红线,未触犯红线
"花蒲樘(七夕预定，表白，鲜花)	","9120770	",三亚,"82.0	",--,0,未触犯红线,未触犯红线
"天蓝蓝婚庆鲜花(七夕预定，表白，鲜花)	","9127042	",北京,"79.0	",--,0,未触犯红线,未触犯红线
"心缘艺境(七夕预定，表白，鲜花)	","9129742	",天津,"61.0	",--,0,未触犯红线,未触犯红线
"爱啦花卉鲜花(七夕预定，表白，鲜花)	","9129743	",无锡,"85.0	",--,0,未触犯红线,未触犯红线
"花知壶-邂逅花坊鲜花店	","9129744	",上海,"85.0	",--,0,未触犯红线,未触犯红线
"浪漫花都(七夕预定，表白，鲜花)	","9129745	",遵义,"83.0	",--,0,未触犯红线,未触犯红线
"青青花店(七夕预定，表白，鲜花)	","9129747	",昭通,"75.0	",--,0,未触犯红线,未触犯红线
"蔓花坊(七夕预定，表白，鲜花)	","9129748	",南昌,"68.0	",--,0,未触犯红线,未触犯红线
"平平花艺(七夕预定，表白，鲜花)	","9129922	",长沙,"72.0	",--,0,未触犯红线,未触犯红线
"沁语花艺馆(七夕预定，表白，鲜花)	","9129943	",宁波,"72.0	",--,0,未触犯红线,未触犯红线
"红豆鲜花蛋糕(七夕预定，表白，鲜花)	","9137215	",威海,"74.0	",--,0,未触犯红线,未触犯红线
"艳萍鲜花批发(七夕预定，表白，鲜花)	","9137216	",辽阳,"52.0	",--,0,未触犯红线,未触犯红线
"时尚鲜花店	","9138753	",成都,"77.0	",--,0,未触犯红线,未触犯红线
"浪漫花屋·七夕鲜花	","9142872	",沈阳,"85.0	",--,0,未触犯红线,未触犯红线
"蝶恋花坊(七夕预定，表白，鲜花)	","9142877	",上海,"77.0	",--,0,未触犯红线,未触犯红线
"蓝天花业(七夕预定，表白，鲜花)	","9142887	",哈密地区,"60.0	",--,0,未触犯红线,未触犯红线
"太阳花艺(七夕预定，表白，鲜花)	","9162361	",泉州,"75.0	",--,0,未触犯红线,未触犯红线
"家馨花园(七夕预定，表白，鲜花)	","9201935	",池州,"86.0	",--,0,未触犯红线,未触犯红线
"lemon(七夕预定，表白，鲜花)	","9201936	",遵义,"77.0	",--,0,未触犯红线,未触犯红线
"兴燕鲜花批发(七夕预定，表白，鲜花)	","9201937	",承德,"83.0	",--,0,未触犯红线,未触犯红线
"花时间(七夕预定，表白，鲜花)	","9201938	",平凉,"86.0	",--,0,未触犯红线,未触犯红线
"花说花店	","9201939	",洛阳,"69.0	",--,0,未触犯红线,未触犯红线
"花香语鲜花婚庆	","9201940	",张家口,"70.0	",--,279,未触犯红线,未触犯红线
"花之舞(七夕预定，表白，鲜花)	","9201941	",苏州,"65.0	",--,0,未触犯红线,未触犯红线
"诗情花艺(七夕预定，表白，鲜花)	","9202224	",南阳,"83.0	",--,0,未触犯红线,未触犯红线
"玫瑰之约鲜花店(七夕预定，表白，鲜花)	","9202226	",盐城,"73.0	",--,0,未触犯红线,未触犯红线
"新视觉花店(七夕预定，表白，鲜花)	","9202227	",盐城,"80.0	",--,0,未触犯红线,未触犯红线
"黑子花艺·七夕表白鲜花	","9202228	",长沙,"85.0	",--,0,未触犯红线,未触犯红线
"鲜花(七夕预定，表白，鲜花)	","9203525	",北京,"68.0	",--,0,未触犯红线,未触犯红线
"玫瑰花苑·七夕表白鲜花	","9203566	",渭南,"79.0	",--,0,未触犯红线,未触犯红线
"oneday花坊(七夕预定，表白，鲜花)	","9203640	",北京,"60.0	",--,0,未触犯红线,未触犯红线
"惜缘花业(七夕预定，表白，鲜花)	","9203687	",阜阳,"82.0	",--,0,未触犯红线,未触犯红线
"洋洋鲜花婚庆(七夕预定，表白，鲜花)	","9210824	",石家庄,"66.0	",--,0,未触犯红线,未触犯红线
"瀚文喜铺(七夕预定，表白，鲜花)	","9219747	",东营,"69.0	",--,400,未触犯红线,未触犯红线
"原本花艺·七夕鲜花	","9219752	",南阳,"70.0	",--,0,未触犯红线,未触犯红线
"佰惠	","9219753	",湘潭,"79.0	",--,0,未触犯红线,未触犯红线
"创懿鲜花店(七夕预定，表白，鲜花)	","9219754	",杭州,"78.0	",--,0,未触犯红线,未触犯红线
"智江鲜花	","9221368	",渭南,"62.0	",--,0,未触犯红线,未触犯红线
"花田花艺(七夕预定，表白，鲜花)	","9221369	",驻马店,"77.0	",--,0,未触犯红线,未触犯红线
"风信子花坊(七夕预定，表白，鲜花)	","9221371	",黔南布依族苗族自治州,"80.0	",--,0,未触犯红线,未触犯红线
"喜上喜花艺(七夕预定，表白，鲜花)	","9221373	",信阳,"66.0	",--,0,未触犯红线,未触犯红线
"兰卉鲜花礼品(七夕预定，表白，鲜花)	","9221375	",天津,"69.0	",--,0,未触犯红线,未触犯红线
"美丽心情鲜花超市(七夕预定，表白，鲜花)	","9223745	",阿克苏地区,"70.0	",--,0,未触犯红线,未触犯红线
"千百度花艺店(七夕预定，表白，鲜花)	","9224121	",信阳,"79.0	",--,0,未触犯红线,未触犯红线
"夜郎花卉(七夕预定，表白，鲜花)	","9229212	",毕节,"83.0	",--,0,未触犯红线,未触犯红线
"花香伴鲜花店(鲜花)	","9229216	",泰州,"75.0	",--,0,未触犯红线,未触犯红线
"情雨花坊(七夕预定，表白，鲜花)	","9230193	",张掖,"84.0	",--,0,未触犯红线,未触犯红线
"咖意花仓(七夕预定，表白，鲜花)	","9230199	",吴忠,"82.0	",--,0,未触犯红线,未触犯红线
"那些花儿(七夕预定，表白，鲜花)	","9230200	",梧州,"65.0	",--,0,未触犯红线,未触犯红线
"心怡花店(七夕预定，表白，鲜花)	","9259175	",嘉兴,"69.0	",--,0,未触犯红线,未触犯红线
"欧艺鲜花(七夕预定，表白，鲜花)	","9282840	",苏州,"55.0	",--,0,未触犯红线,未触犯红线
"花瓣雨(七夕预定，表白，鲜花)	","9284382	",六盘水,"49.0	",--,0,未触犯红线,未触犯红线
"百花苑(七夕预定，表白，鲜花）	","9284388	",漯河,"83.0	",--,0,未触犯红线,未触犯红线
"花嫁新娘(七夕预定，表白，鲜花)	","9284390	",天门,"75.0	",--,0,未触犯红线,未触犯红线
"爱花居(七夕预定，表白，鲜花)	","9284392	",安阳,"79.0	",--,0,未触犯红线,未触犯红线
"雨林花苑(七夕预定，表白，鲜花)	","9284396	",汕尾,"77.0	",--,0,未触犯红线,未触犯红线
"花香名城鲜花(鲜花)	","9284403	",嘉峪关,"83.0	",--,0,未触犯红线,未触犯红线
"伊人花店婚庆(七夕预定，表白，鲜花)	","9284451	",唐山,"62.0	",--,0,未触犯红线,未触犯红线
"橘子花屋(七夕预定，表白，鲜花)	","9284826	",周口,"83.0	",--,0,未触犯红线,未触犯红线
"ReaLove芮拉(七夕预定，表白，鲜花)	","9285319	",鄂州,"66.0	",--,0,未触犯红线,未触犯红线
"牵手花坊(七夕预定，表白，鲜花)	","9285321	",抚州,"65.0	",--,0,未触犯红线,未触犯红线
"家和美花艺(七夕预定，表白，鲜花)	","9285906	",抚州,"79.0	",--,0,未触犯红线,未触犯红线
"浪漫一生花店(七夕预定，表白，鲜花)	","9286093	",延安,"87.0	",--,0,未触犯红线,未触犯红线
"袭人花店(七夕预定，表白，鲜花)	","9286357	",绍兴,"54.0	",--,0,未触犯红线,未触犯红线
"百花园鲜花(七夕预定，表白，鲜花)	","9288096	",娄底,"83.0	",--,0,未触犯红线,未触犯红线
"金帆花园(七夕预定，表白，鲜花)	","9288147	",舟山,"68.0	",--,0,未触犯红线,未触犯红线
"蜗居花卉·黎川鲜花	","9288150	",抚州,"83.0	",--,0,未触犯红线,未触犯红线
"湘湘鲜花坊(七夕预定，表白，鲜花)	","9292219	",淄博,"68.0	",--,0,未触犯红线,未触犯红线
"花韵花店（漪汾街店）(七夕预定，表白，鲜花)	","9294903	",太原,"59.0	",--,0,未触犯红线,未触犯红线
"爱尚婚典(七夕预定，表白，鲜花）	","9297377	",周口,"77.0	",--,0,未触犯红线,未触犯红线
"喜利来婚礼百货商店(七夕预定，表白，鲜花)	","9297383	",绥化,"78.0	",--,0,未触犯红线,未触犯红线
"花里咖啡(七夕预定，表白，鲜花)	","9298540	",天津,"57.0	",--,0,未触犯红线,未触犯红线
"一花一木(七夕预定，表白，鲜花)	","9314385	",黄冈,"77.0	",--,0,未触犯红线,未触犯红线
"格莱美花艺·七夕表白鲜花	","9315067	",大连,"76.0	",--,0,未触犯红线,未触犯红线
"贺贺花店·七夕鲜花	","9316361	",杭州,"55.0	",--,0,未触犯红线,未触犯红线
"童涵春花坊(七夕预定，表白，鲜花)	","9320215	",菏泽,"80.0	",--,0,未触犯红线,未触犯红线
"花之缘鲜花店(七夕预定，表白，鲜花)	","9323665	",苏州,"76.0	",--,0,未触犯红线,未触犯红线
"卡斯比亚花店(七夕预定，表白，鲜花)	","9324131	",杭州,"78.0	",--,0,未触犯红线,未触犯红线
"漫艺花坊(七夕预定，表白，鲜花)	","9325879	",广州,"74.0	",--,0,未触犯红线,未触犯红线
"恭大花艺鲜花礼品店	","9328828	",株洲,"69.0	",--,0,未触犯红线,未触犯红线
"鑫情梦缘花艺·七夕鲜花	","9328829	",洛阳,"74.0	",--,0,未触犯红线,未触犯红线
"盛世鲜花(七夕预定，表白，鲜花)	","9329070	",漯河,"64.0	",--,0,未触犯红线,未触犯红线
"勿忘我花坊(七夕预定，表白，鲜花)	","9336885	",邢台,"83.0	",--,0,未触犯红线,未触犯红线
"金双喜鲜花(七夕预定，表白，鲜花)	","9336886	",滨州,"82.0	",--,0,未触犯红线,未触犯红线
"唯爱花坊(七夕预定，表白，鲜花)	","9336887	",上饶,"72.0	",--,0,未触犯红线,未触犯红线
"慕巴夫·七夕表白鲜花	","9340396	",运城,"77.0	",--,0,未触犯红线,未触犯红线
"紫藤鲜花	","9340452	",临沂,"65.0	",--,0,未触犯红线,未触犯红线
"一花一世界（(七夕预定，表白，鲜花)	","9343668	",天水,"71.0	",--,0,未触犯红线,未触犯红线
"绿森林花坊(七夕预定，表白，鲜花)	","9343726	",南京,"68.0	",--,0,未触犯红线,未触犯红线
"先花店神奇花艺坊(七夕预定，表白，鲜花)	","9348471	",芜湖,"84.0	",--,0,未触犯红线,未触犯红线
"艾昕鲜花彩妆工作室(七夕预定，表白，鲜花)	","9349353	",天津,"73.0	",--,0,未触犯红线,未触犯红线
"勿忘我花坊(七夕预定，表白，鲜花)	","9349857	",黄冈,"77.0	",--,0,未触犯红线,未触犯红线
"最爱花艺生活馆·鲜花	","9354897	",南阳,"58.0	",--,0,未触犯红线,未触犯红线
"花无缺(七夕预定，表白，鲜花)	","9355371	",惠州,"76.0	",--,0,未触犯红线,未触犯红线
"暖花坊(七夕预定，表白，鲜花)	","9355374	",唐山,"77.0	",--,0,未触犯红线,未触犯红线
"永恒花艺(七夕预定，表白，鲜花)	","9355375	",曲靖,"76.0	",--,0,未触犯红线,未触犯红线
"花漾人生花店(七夕预定，表白，鲜花)	","9355438	",安庆,"70.0	",--,0,未触犯红线,未触犯红线
"夏冰花艺（开业,表白,鲜花店）	","9355441	",菏泽,"73.0	",--,0,未触犯红线,未触犯红线
"缘来友花(七夕预定，表白，鲜花)	","9355442	",珠海,"64.0	",--,0,未触犯红线,未触犯红线
"诗情花艺鲜花(七夕预定，表白，鲜花)	","9355764	",临沧,"84.0	",--,0,未触犯红线,未触犯红线
"涵韵花艺馆(七夕预定，表白，鲜花)	","9357166	",黄冈,"63.0	",--,0,未触犯红线,未触犯红线
"朵女郎花屋(七夕预定，表白，鲜花）	","9357168	",抚州,"78.0	",--,0,未触犯红线,未触犯红线
"心语花艺(七夕预定，表白，鲜花)	","9358016	",石家庄,"77.0	",--,0,未触犯红线,未触犯红线
"麒龙花坊(七夕预定，表白，鲜花）	","9363283	",遵义,"79.0	",--,0,未触犯红线,未触犯红线
"温馨花都(七夕预定，表白，鲜花)	","9378982	",固原,"51.0	",--,0,未触犯红线,未触犯红线
"花瓣雨(七夕预定，表白，鲜花)	","9388477	",九江,"54.0	",--,0,未触犯红线,未触犯红线
"天缘鲜花(七夕预定，表白，鲜花)	","9388482	",岳阳,"66.0	",--,0,未触犯红线,未触犯红线
"百合花屋(七夕预定，表白，鲜花)	","9388483	",武汉,"78.0	",--,0,未触犯红线,未触犯红线
"心意花坊(七夕预定，表白，鲜花）	","9388484	",保定,"69.0	",--,0,未触犯红线,未触犯红线
"唯爱鲜花(七夕预定，表白，鲜花)	","9388486	",泰安,"56.0	",--,0,未触犯红线,未触犯红线
"等你花舍(七夕预定，表白，鲜花)	","9388823	",滨州,"80.0	",--,0,未触犯红线,未触犯红线
"叶城县青藤阁花艺馆(七夕预定，表白，鲜花)	","9388825	",喀什地区,"62.0	",--,0,未触犯红线,未触犯红线
"慧芳花艺(七夕预定，表白，鲜花)	","9390019	",辽阳,"79.0	",--,0,未触犯红线,未触犯红线
"思君花坊(七夕预定，表白，鲜花)	","9390085	",九江,"61.0	",--,0,未触犯红线,未触犯红线
"挚爱鲜花店	","9390134	",开封,"80.0	",--,0,未触犯红线,未触犯红线
"三十七度鲜花(七夕预定，表白，鲜花)	","9390282	",晋中,"87.0	",--,0,未触犯红线,未触犯红线
"先花店(七夕预定，表白，鲜花)	","9395672	",亳州,"78.0	",--,0,未触犯红线,未触犯红线
"兰韵花艺(七夕预定，表白，鲜花)	","9410216	",台州,"54.0	",--,0,未触犯红线,未触犯红线
"花之屋(七夕预定，表白，鲜花)	","9410217	",乌鲁木齐,"62.0	",--,0,未触犯红线,未触犯红线
"幸福里花行(七夕预定，表白，鲜花)	","9410218	",九江,"75.0	",--,0,未触犯红线,未触犯红线
"友缘花吧(七夕预定，表白，鲜花)	","9411593	",聊城,"80.0	",--,0,未触犯红线,未触犯红线
"韦爵爷(七夕预定，表白，鲜花)	","9411595	",永州,"78.0	",--,0,未触犯红线,未触犯红线
"满天星花艺(七夕预定，表白，鲜花)	","9411599	",南阳,"65.0	",--,0,未触犯红线,未触犯红线
"芳草地鲜花店(七夕预定，表白，鲜花）	","9411778	",周口,"70.0	",--,0,未触犯红线,未触犯红线
"恒海鲜花(表白，生日，鲜花店)	","9411779	",咸阳,"67.0	",--,0,未触犯红线,未触犯红线
"花姑娘花艺工作室(七夕预定，表白，鲜花)	","9412652	",聊城,"83.0	",--,0,未触犯红线,未触犯红线
"江湳花艺(七夕预定，表白，鲜花)	","9412653	",抚州,"51.0	",--,0,未触犯红线,未触犯红线
"靓点花坊·七夕鲜花	","9412793	",聊城,"78.0	",--,0,未触犯红线,未触犯红线
"三街鲜花礼品(七夕预定，表白，鲜花)	","9414076	",邯郸,"70.0	",--,0,未触犯红线,未触犯红线
"温馨鲜花店(七夕预定，表白，鲜花)	","9414837	",成都,"70.0	",--,0,未触犯红线,未触犯红线
"武汉鲜花婚庆(七夕预定，表白，鲜花)	","9415744	",延安,"77.0	",--,0,未触犯红线,未触犯红线
"花儿朵朵鲜花(七夕预定，表白，鲜花)	","9416209	",信阳,"81.0	",--,0,未触犯红线,未触犯红线
"辰艺家饰·七夕鲜花	","9416251	",邢台,"61.0	",--,0,未触犯红线,未触犯红线
"37℃花艺馆(七夕预定，表白，鲜花)	","9416252	",聊城,"70.0	",--,0,未触犯红线,未触犯红线
"花之都鲜花(七夕预定，表白，鲜花)	","9416421	",衢州,"65.0	",--,0,未触犯红线,未触犯红线
"遇见花开精品酒店(七夕预定，表白，鲜花)	","9417561	",怀化,"68.0	",--,0,未触犯红线,未触犯红线
"绿之缘花卉(七夕预定，表白，鲜花)	","9417680	",大同,"77.0	",--,0,未触犯红线,未触犯红线
"阿呀呀花店(七夕预定，表白，鲜花)	","9418545	",德州,"62.0	",--,268,未触犯红线,未触犯红线
"欣园鲜花(七夕预定，表白，鲜花)	","9418547	",鞍山,"59.0	",--,0,未触犯红线,未触犯红线
"九月花舍(七夕预定，表白，鲜花)	","9418820	",烟台,"76.0	",--,0,未触犯红线,未触犯红线
"幸福花卉(七夕预定，表白，鲜花)	","9418822	",张家口,"58.0	",--,0,未触犯红线,未触犯红线
"心相印鲜花屋(七夕预定，表白，鲜花)	","9419485	",安顺,"80.0	",--,0,未触犯红线,未触犯红线
"胖胖熊鲜花(七夕预定，表白，鲜花)	","9419578	",潍坊,"73.0	",--,0,未触犯红线,未触犯红线
"娅菲花坊(七夕预定，表白，鲜花)	","9420507	",黄石,"78.0	",--,299,未触犯红线,未触犯红线
"新绿洲鲜花婚庆(七夕预定，表白，鲜花)	","9420704	",邢台,"65.0	",--,0,未触犯红线,未触犯红线
"圣格花艺(七夕预定，表白，鲜花)	","9421504	",北京,"78.0	",--,0,未触犯红线,未触犯红线
"鲜花花店（绥中店）	","9427071	",葫芦岛,"79.0	",--,0,未触犯红线,未触犯红线
"祯祥花艺(七夕预定，表白，鲜花)	","9427074	",盘锦,"66.0	",--,0,未触犯红线,未触犯红线
"苏小姐的花店(七夕预定，表白，鲜花)	","9427075	",嘉兴,"81.0	",--,0,未触犯红线,未触犯红线
"慧美花店(七夕预定，表白，鲜花)	","9429613	",雅安,"73.0	",--,0,未触犯红线,未触犯红线
"丽颖花店(七夕预定，表白，鲜花)	","9436120	",绵阳,"71.0	",--,0,未触犯红线,未触犯红线
"格艺鲜花礼品(七夕预定，表白，鲜花)	","9436123	",赤峰,"84.0	",--,0,未触犯红线,未触犯红线
"美丽心情鲜花店(七夕预定，表白，鲜花)	","9436124	",阿克苏地区,"78.0	",--,0,未触犯红线,未触犯红线
"清英花卉	","9436125	",开封,"73.0	",--,0,未触犯红线,未触犯红线
"绿草地鲜花坊(七夕预定，表白，鲜花)	","9448532	",菏泽,"52.0	",--,0,未触犯红线,未触犯红线
"绿缘(七夕预定，表白，鲜花)	","9467301	",宁德,"85.0	",--,0,未触犯红线,未触犯红线
"花悦(七夕预定，表白，鲜花)	","9467302	",邢台,"85.0	",--,0,未触犯红线,未触犯红线
"小蜜蜂鲜花店(七夕预定，表白，鲜花)	","9467303	",襄阳,"79.0	",--,0,未触犯红线,未触犯红线
"艺春嫁衣(七夕预定，表白，鲜花)	","9467304	",南阳,"67.0	",--,0,未触犯红线,未触犯红线
"51.K花店(七夕预定，表白，鲜花）	","9467305	",商丘,"74.0	",--,0,未触犯红线,未触犯红线
"缤纷花艺(七夕预定，表白，鲜花）	","9467593	",郴州,"76.0	",--,0,未触犯红线,未触犯红线
"花之舞(七夕预定，表白，鲜花)	","9467594	",南平,"57.0	",--,0,未触犯红线,未触犯红线
"久久鲜花店(七夕预定，表白，鲜花)	","9469123	",商丘,"74.0	",--,0,未触犯红线,未触犯红线
"遍地花开(七夕预定，表白，鲜花）	","9469128	",黄冈,"68.0	",--,0,未触犯红线,未触犯红线
"花醉美鲜花店(七夕预定，表白，鲜花)	","9469716	",聊城,"49.0	",--,0,未触犯红线,未触犯红线
"心赏花坊(七夕预定，表白，鲜花)	","9473944	",许昌,"64.0	",--,0,未触犯红线,未触犯红线
"鑫旺鲜花(七夕预定，表白，鲜花)	","9474754	",天津,"83.0	",--,0,未触犯红线,未触犯红线
"玫瑰园鲜花(乐陵振兴西路店)	","9475023	",德州,"76.0	",--,0,未触犯红线,未触犯红线
"六月花艺气球(七夕预定，表白，鲜花)	","9475024	",德州,"55.0	",--,0,未触犯红线,未触犯红线
"晓格鲜花店(七夕预定，表白，鲜花)	","9475026	",连云港,"67.0	",--,0,未触犯红线,未触犯红线
"花味人生(七夕预定，表白，鲜花)	","9475516	",南通,"70.0	",--,0,未触犯红线,未触犯红线
"晓时光鲜花店(七夕预定，表白，鲜花)	","9475518	",成都,"76.0	",--,0,未触犯红线,未触犯红线
"美林花屋(七夕预定，表白，鲜花)	","9475519	",连云港,"83.0	",--,0,未触犯红线,未触犯红线
"小森林花坊·七夕鲜花	","9476890	",泰州,"59.0	",--,0,未触犯红线,未触犯红线
"文碧花店(七夕预定，表白，鲜花)	","9483373	",贵阳,"68.0	",--,0,未触犯红线,未触犯红线
"德州齐翔(七夕预定，表白，鲜花）	","9483775	",德州,"67.0	",--,0,未触犯红线,未触犯红线
"四季鲜花(七夕预定，表白，鲜花)	","9483947	",镇江,"46.0	",--,0,未触犯红线,未触犯红线
"花仙谷·七夕鲜花	","9484681	",重庆,"75.0	",--,0,未触犯红线,未触犯红线
"婚庆鲜花(七夕预定，表白，鲜花)	","9489595	",北京,"75.0	",--,0,未触犯红线,未触犯红线
"玫瑰花卉苑(七夕预定，表白，鲜花)	","9490375	",济南,"81.0	",--,0,未触犯红线,未触犯红线
"花好月圆(七夕预定，表白，鲜花)	","9495877	",许昌,"79.0	",--,0,未触犯红线,未触犯红线
"花语鲜花(七夕预定，表白，鲜花)	","9500084	",淄博,"85.0	",--,0,未触犯红线,未触犯红线
"王姨喜铺(七夕预定，表白，鲜花)	","9504657	",扬州,"80.0	",--,0,未触犯红线,未触犯红线
"敬霞鲜花婚庆(七夕预定，表白，鲜花)	","9508736	",濮阳,"64.0	",--,0,未触犯红线,未触犯红线
"香城花坊(七夕预定，表白，鲜花)	","9513042	",咸宁,"66.0	",--,0,未触犯红线,未触犯红线
"金百合鲜花(七夕预定，表白，鲜花)	","9513158	",四平,"83.0	",--,0,未触犯红线,未触犯红线
"刘婕花艺坊(七夕预定，表白，鲜花)	","9515547	",沧州,"54.0	",--,0,未触犯红线,未触犯红线
"喜临门鲜花婚庆(七夕预定，表白，鲜花)	","9515548	",唐山,"72.0	",--,0,未触犯红线,未触犯红线
"情缘鲜花坊(七夕预定，表白，鲜花)	","9515549	",泰州,"75.0	",--,0,未触犯红线,未触犯红线
"缘花艺影视工作室(七夕预定，表白，鲜花)	","9515550	",遵义,"74.0	",--,0,未触犯红线,未触犯红线
"莎莎花艺·七夕鲜花	","9522071	",赣州,"79.0	",--,0,未触犯红线,未触犯红线
"伊人花坊(七夕预定，表白，鲜花)	","9523421	",三明,"66.0	",--,0,未触犯红线,未触犯红线
"玲珑花艺·七夕鲜花	","9523429	",淄博,"82.0	",--,0,未触犯红线,未触犯红线
"小龙女花坊·七夕鲜花	","9523431	",红河州,"62.0	",--,0,未触犯红线,未触犯红线
"馨悦花店(七夕预定，表白，鲜花)	","9523432	",运城,"84.0	",--,0,未触犯红线,未触犯红线
"邂逅花坊（恋花花艺）	","9524857	",淮安,"52.0	",--,0,未触犯红线,未触犯红线
"花样多(七夕预定，表白，鲜花)	","9527588	",岳阳,"63.0	",--,0,未触犯红线,未触犯红线
"七彩陆婚庆庆典鲜花	","9530293	",濮阳,"64.0	",--,0,未触犯红线,未触犯红线
"花恋鲜花店(七夕预定，表白，鲜花)	","9539841	",邯郸,"77.0	",--,0,未触犯红线,未触犯红线
"鲜花速递(七夕预定，表白，鲜花)	","9541013	",北京,"83.0	",--,0,未触犯红线,未触犯红线
"四季花卉(七夕预定，表白，鲜花)	","9542451	",济宁,"85.0	",--,0,未触犯红线,未触犯红线
"灿盛鲜花(七夕预定，表白，鲜花)	","9542453	",西安,"72.0	",--,0,未触犯红线,未触犯红线
